code,name
066558,神達凱基47購06
066559,日月光凱基47購03
06655P,緯穎元富47售01
066560,矽力凱基48購01
066561,台塑化凱基48購01
066562,緯穎凱基47購08
066563,南電凱基47購02
066564,台塑台新47購01
066569,建準統一45購01
06656P,友訊國票48售02
066570,建準統一45購02
066572,健策中信47購01
066574,美債2X元富57購02
066575,道瓊銀元富47購01
066576,台塑元富47購03
066577,為升元富48購01
066578,所羅門元富57購01
066579,陽明元富47購03
06657P,金像電國票48售02
066580,萬海元富47購02
066581,景碩元富47購01
066582,嘉澤元富47購07
066583,世芯元富47購11
066584,世芯元富47購12
066585,世芯元富47購13
066586,同欣電元富47購01
066587,八貫國票48購01
066589,華通國票49購01
06658P,世芯國票4A售02
066590,大同國票48購01
066591,微星國票4A購01
066592,群光國票49購01
066593,長榮國票4A購02
066594,晶豪科國票47購01
066595,奇鋐國票49購02
066596,揚明光國票48購02
066598,智易國票49購01
066599,世芯國票49購04
06659P,世芯國泰49售01
066600,世芯國票4A購01
066601,jpp國票49購01
066602,同欣電國票48購01
066603,穎崴國票48購03
066604,伊雲谷國票48購02
066605,洋基國票48購02
066606,裕慶國票49購01
066607,臺股指國票47購07
066608,川湖兆豐47購01
066609,所羅門兆豐47購01
06660P,所羅門富邦49售01
066610,奇鋐兆豐47購02
066611,日月光兆豐48購01
066612,盟立國泰48購01
066613,世芯國泰48購03
066614,世芯國泰48購04
066615,同欣電國泰48購01
066616,洋基國泰48購02
066617,SGBR2X富邦48購01
066618,華城富邦48購01
066619,中環富邦49購01
06661P,技嘉富邦49售01
066620,全新富邦49購01
066621,志聖富邦48購01
066622,慧洋富邦49購01
066623,凱基金富邦48購01
066624,景碩富邦4A購01
066625,材料富邦48購01
066626,祥碩富邦49購02
066627,矽力富邦4A購01
066628,緯穎富邦49購05
066629,南電富邦4A購01
06662P,聯發科富邦49售04
066630,元債2X永豐61購01
066631,鴻海永豐47購12
066632,鴻海永豐48購07
066633,台積電永豐4A購04
066634,智邦永豐48購01
066635,技嘉永豐51購01
066636,南亞科永豐47購02
066637,欣興永豐47購02
066638,世芯永豐48購10
066639,世芯永豐49購06
06663P,聯發科富邦51售02
066640,世芯永豐4A購05
066641,訊芯永豐4B購01
066642,緯穎永豐47購09
066643,力智永豐4A購01
066644,中興電統一4C購01
066645,華碩統一59購01
066646,南亞科統一51購01
066647,聯發科統一51購02
066648,聯發科統一51購03
066649,皇昌統一51購02
06664P,聯發科富邦51售03
066650,日電貿統一51購01
066651,景碩統一51購03
066652,辛耘統一51購03
066653,健策統一51購01
066654,祥碩統一59購01
066655,盛群統一51購01
066656,盛群統一53購01
066657,緯穎統一51購04
066658,永道統一51購01
066659,臺股指統一51購01
06665P,T50正2永豐48售02
066660,遠東新第一47購01
066661,國產第一47購01
066662,台塑化第一47購01
066663,雲豹第一47購01
066664,台灣50凱基47購13
066665,T50正2凱基47購05
066666,滬深2X凱基4A購04
066667,元債2X凱基4B購04
066668,聚陽凱基47購02
066669,中興電凱基47購01
06666P,漢唐永豐48售02
066670,上銀凱基48購03
066671,川湖凱基47購05
066672,台達電凱基47購03
066673,鴻海凱基47購18
066674,鴻海凱基47購19
066675,台積電凱基4B購03
066676,所羅門凱基49購01
066677,台光電凱基47購05
066678,漢唐凱基48購02
066679,南亞科凱基47購03
06667P,台灣50凱基48售07
066680,友達凱基47購01
066681,聯發科凱基4A購05
066682,聯發科凱基51購01
066683,大立光凱基47購10
066684,智原凱基47購04
066685,景碩凱基49購01
066688,玉晶光凱基49購02
066689,華擎凱基48購01
06668P,美費半凱基4B售01
066693,健策凱基48購02
066695,世芯凱基4A購04
066697,材料凱基47購07
066699,和碩凱基48購01
06669P,台積電凱基4B售04
066703,祥碩凱基48購03
066704,亞翔凱基47購03
066705,盛群凱基48購01
066706,同欣電凱基47購01
066707,力積電凱基47購01
066708,電子類凱基47購02
066709,台灣50群益47購07
06670P,宏�硈肭�47售01
066710,FBNQ2X群益47購01
066711,統一群益47購01
066712,長榮鋼群益47購01
066713,華通群益47購05
066714,國巨群益47購02
066716,台積電群益47購35
066717,鴻準群益48購01
066718,華碩群益49購01
066719,致茂群益4B購01
06671P,聯發科凱基47售06
066720,燿華群益49購01
066721,技嘉群益47購01
066722,威盛群益47購08
066723,聯發科群益49購01
066724,全新群益47購03
066725,大立光群益47購09
066726,大立光群益57購01
066727,智原群益47購06
066728,玉晶光群益47購07
066729,世芯群益48購16
06672P,長榮航凱基47售04
066730,神達群益47購08
066731,jpp群益48購04
066732,jpp群益48購05
066733,矽力群益47購03
066734,緯穎群益47購07
066735,力智群益47購01
066736,來億群益49購01
066737,元債2X元大48購04
066738,元債2X元大4A購03
066739,元債2X元大58購01
06673P,鴻海群益47售16
066740,元債2X元大59購01
066742,元債2X元大5A購01
066743,台塑元大47購03
066744,台塑元大47購04
066745,和大元大47購01
066746,上銀元大4A購04
066747,聯電元大47購04
066748,華通元大47購09
066749,鴻海元大47購14
06674P,鴻海群益47售17
066750,台積電元大47購26
066751,台積電元大47購27
066752,台積電元大51購02
066753,智邦元大47購03
066754,所羅門元大47購05
066755,所羅門元大47購06
066756,所羅門元大4C購02
066757,燿華元大47購05
066758,微星元大47購01
066759,微星元大47購02
06675P,聯發科元大47售13
066760,微星元大47購03
066761,億光元大47購02
066762,南亞科元大47購04
066763,聯發科元大47購11
066764,聯發科元大47購12
066765,聯發科元大4A購03
066766,盟立元大47購07
066767,長榮元大47購06
066768,陽明元大47購14
066769,信邦元大47購03
06676P,辛耘元大47售04
066770,聯詠元大47購03
066771,聯詠元大47購04
066772,健鼎元大47購02
066773,玉晶光元大47購16
066774,玉晶光元大47購17
066775,世芯元大4B購02
066776,同欣電元大47購02
066777,同欣電元大47購03
066778,同欣電元大47購04
066779,啟�痐舅j4C購02
06677P,聯發科台新47售02
066780,愛普元大47購12
066781,緯穎元大4B購01
066782,洋基元大47購02
066783,矽創元大47購01
066784,矽創元大47購02
066785,微星台新47購01
066786,泰金寶台新47購01
066787,台塑中信48購01
066788,華晶科中信47購01
066789,元債2X永豐54購02
06678P,世芯永豐47售10
066790,長榮鋼永豐47購02
066791,大同永豐51購01
066792,聯發科永豐54購01
066793,皇昌永豐4A購02
066794,奇鋐永豐4C購01
066795,玉晶光永豐51購01
066796,貿聯永豐51購01
066797,裕慶永豐48購01
066798,皇昌國泰48購02
066799,文曄國泰48購01
06679P,台灣50國票47售04
066800,新唐國泰48購01
066801,皇昌國票4A購01
066802,臺股指國票48購04
066803,信邦第一47購01
066804,中興電統一51購02
066805,和大統一55購01
066806,華通統一51購01
066807,友訊統一55購01
066808,金像電統一51購02
066809,群光統一51購01
06680P,T50正2國票47售04
066810,和碩統一51購01
066811,祥碩統一49購01
066812,穎崴統一51購01
066813,洋基統一51購03
066814,S&P正2凱基48購01
066815,元債2X凱基57購01
066816,元債2X凱基59購01
066817,中興電凱基47購02
066818,台玻凱基47購02
066819,長榮鋼凱基47購03
06681P,T50正2國票48售02
066820,華通凱基51購01
066821,鴻海凱基48購04
066822,台積電凱基4C購12
066824,所羅門凱基47購01
066825,大同凱基48購03
066826,大同凱基48購04
066827,威盛凱基47購06
066828,億光凱基47購01
066829,聯發科凱基48購06
06682P,聯發科國票47售03
066831,全新凱基47購02
066832,盟立凱基47購03
066833,國產凱基47購01
066834,長榮凱基49購02
066835,晶豪科凱基47購02
066836,奇鋐凱基47購03
066837,健鼎凱基47購02
066838,景碩凱基47購05
066839,世芯凱基47購10
06683P,聯發科國票48售02
066840,貿聯凱基47購04
066841,盛群凱基47購01
066842,台表科凱基49購01
066843,矽力凱基48購02
066844,迅得凱基49購01
066845,訊芯凱基49購01
066846,穎崴凱基49購02
066847,洋基凱基48購01
066848,力智凱基47購01
066849,台灣50元富47購09
06684P,宇隆凱基48售02
066850,FBNQ2X元富47購02
066851,FBNQ2X元富47購03
066852,元債2X元富61購02
066853,FANG+元富47購01
066854,台塑元富47購05
066855,台塑元富47購06
066856,台塑元富47購07
066858,鴻海元富4A購03
066859,國巨元富47購06
06685P,台積電凱基49售11
066860,台積電元富47購18
066861,台積電元富47購19
066862,台積電元富47購20
066863,台積電元富47購21
066864,台積電元富47購22
066865,鴻準元富47購02
066866,微星元富47購01
066867,微星元富47購02
066868,聯發科元富47購12
066869,聯發科元富47購13
06686P,日電貿凱基48售01
066870,聯發科元富4A購06
066871,聯發科元富54購03
066872,聯發科元富5A購02
066873,一詮元富47購03
066878,華泰統一45購01
06687P,世芯凱基47售11
066885,一詮元富51購01
066886,皇昌元富47購03
066887,長榮元富47購04
066888,奇鋐元富47購04
066889,愛普元富47購01
06688P,材料凱基47售08
066890,緯穎元富47購02
066891,緯穎元富48購01
066892,洋基元富47購04
066893,洋基元富47購05
066894,道瓊反群益53購01
066895,FBNQ2X群益51購01
066896,元債2X群益51購06
066897,中502X群益47購02
066898,台泥群益48購01
066899,台塑群益47購03
06689P,台灣50元富47售10
066900,中興電群益48購02
066901,大亞群益4B購01
066902,上銀群益49購02
066903,川湖群益47購07
066904,劍麟群益4B購01
066905,台達電群益47購02
066906,華通群益47購06
066907,廣宇群益47購04
066908,台積電群益47購36
06690P,鴻海元富47售06
066910,旺宏群益47購03
066911,所羅門群益47購02
066912,聯發科群益47購13
066913,聯發科群益49購02
066914,一詮群益47購01
066915,國產群益4C購01
066916,陽明群益47購04
066917,大立光群益47購10
066918,文曄群益4A購01
066919,晶技群益4C購01
06691P,T50正2群益48售04
066920,健鼎群益4B購01
066921,景碩群益51購01
066922,世芯群益48購17
066923,材料群益47購08
066924,聯德群益48購01
066925,新唐群益47購01
066926,和碩群益51購01
066927,祥碩群益47購04
066928,亞翔群益49購02
066929,矽力群益47購04
06692P,金像電群益47售11
066930,鈺邦群益49購01
066931,力智群益49購01
066932,龍德船群益47購02
066933,力積電群益47購01
066934,力積電群益48購01
066935,裕慶群益51購01
066936,致新群益47購01
066937,振樺電群益47購01
066938,百和群益47購01
066939,威盛台新47購01
06693P,台灣50元大47售14
066940,盟立富邦49購01
066941,聯詠富邦49購01
066942,聯詠富邦4B購01
066943,健鼎富邦49購01
066944,日電貿富邦4A購01
066945,台灣50元大49購05
066946,T50反1元大4C購03
066947,美債2X元大48購02
066948,美債2X元大4A購01
066949,美債2X元大57購01
06694P,台灣50元大48售09
066950,台塑元大47購05
066951,聚陽元大47購02
066952,聚陽元大47購03
066953,亞德客元大47購02
066954,上銀元大4A購05
066955,華通元大47購10
066956,鴻海元大47購15
066957,台積電元大47購29
066958,所羅門元大47購07
066959,所羅門元大47購08
06695P,台灣50元大49售06
066960,微星元大47購04
066961,京元電元大47購04
066962,京元電元大4B購01
066963,聯發科元大47購14
066964,盟立元大47購08
066965,國產元大47購02
066966,長榮元大47購07
066967,陽明元大47購15
066969,大立光元大47購11
06696P,T50正2元大47售05
066970,緯創元大49購03
066971,緯創元大4B購02
066972,玉晶光元大47購18
066973,世芯元大47購20
066974,世芯元大4B購03
066975,聯德元大47購03
066976,jpp元大47購02
066977,jpp元大47購03
066978,jpp元大47購04
066979,同欣電元大47購05
06697P,台積電元大47售30
066980,啟�痐舅j4A購01
066981,南電元大47購03
066982,臺股指元大4B購07
066983,和大第一47購01
066984,威盛第一47購01
066985,智原第一47購01
066986,T50反1凱基47購05
066987,美債2X凱基48購05
066988,元金2X凱基51購01
066989,中502X凱基47購02
06698P,台積電元大47售31
066990,台塑凱基47購03
066991,大亞凱基47購04
066992,上銀凱基47購05
066993,上銀凱基49購03
066994,鴻海凱基47購20
066995,台積電凱基48購10
066996,台積電凱基4B購05
066997,友訊凱基47購02
066998,旺宏凱基47購02
066999,致茂凱基4A購02
06699P,台積電元大47售32
067000,金像電凱基47購06
067001,技嘉凱基4B購01
067002,微星凱基47購01
067003,京元電凱基48購02
067005,聯發科凱基47購07
067006,陽明凱基47購05
067007,大立光凱基47購11
067008,大立光凱基49購02
067009,聯詠凱基47購03
06700P,陽明元大47售16
067010,緯創凱基48購04
067011,世芯凱基47購12
067012,亞翔凱基47購04
067013,啟�硈肭�4C購01
067014,鈺邦凱基49購01
067015,保瑞凱基47購03
067016,愛普凱基47購06
067017,永道凱基49購01
067018,臺股指凱基4C購05
067019,台塑統一51購04
06701P,健策元大47售04
067020,一詮統一57購01
067021,長榮統一51購01
067022,陽明統一51購01
067023,萬海統一51購01
067024,大立光統一51購03
067025,奇鋐統一51購01
067026,景碩統一53購01
067027,新唐統一55購01
067028,保瑞統一55購01
067029,永道統一51購02
06702P,臺股指元大4B售08
067030,永道統一53購03
067031,台塑中信48購02
067032,長榮鋼中信47購01
067033,華通台新47購02
067034,一詮台新47購01
067035,元債2X永豐51購01
067036,台積電永豐47購18
067037,鴻準永豐51購01
067038,京元電永豐51購01
067039,聯發科永豐4A購02
06703P,台灣50凱基47售14
067040,陽明永豐4B購01
067041,萬海永豐47購02
067042,大立光永豐47購04
067043,奇鋐永豐47購01
067044,欣興永豐47購03
067045,景碩永豐51購01
067046,緯創永豐4A購02
067047,智易永豐48購01
067048,世芯永豐47購11
067049,神達永豐47購04
06704P,T50正2凱基47售06
067050,亞翔永豐49購01
067051,保瑞永豐49購01
067052,永道永豐51購01
067053,來億永豐47購01
067054,滬深2X群益47購07
067055,元債2X群益51購07
067056,和大群益47購04
067057,華通群益47購07
067058,鴻海群益47購18
067059,鴻海群益5C購04
06705P,T50正2凱基48售04
067060,鴻海群益61購01
067061,台積電群益47購37
067062,所羅門群益47購03
067063,所羅門群益4B購01
067064,威盛群益47購09
067065,聯發科群益4B購02
067067,全新群益47購04
067068,盟立群益47購02
067069,長榮群益47購04
06706P,台達電凱基47售04
067070,長榮群益48購07
067071,慧洋群益48購01
067072,國泰金群益47購02
067073,大立光群益49購02
067075,奇鋐群益47購02
067076,信邦群益47購02
067077,景碩群益51購02
067078,世芯群益48購18
067079,世紀鋼群益48購04
06707P,華通凱基47售04
067080,滬深2X國泰48購03
067082,台積電凱基47購01
067083,啟�眥禤�48購02
067084,保瑞國泰48購02
067085,中砂兆豐49購01
067086,光寶科兆豐51購01
067087,台積電兆豐4B購01
067088,南亞科兆豐51購01
067089,奇鋐兆豐48購01
06708P,鴻海凱基49售08
067090,和碩兆豐51購01
067091,訊芯兆豐49購01
067092,力積電兆豐4B購01
067095,世紀鋼兆豐51購01
067096,滬深2X元富47購06
067097,華城元富51購01
067098,直得元富4A購01
067099,宇隆元富4A購01
06709P,辛耘凱基47售03
067100,鴻海元富47購07
067101,所羅門元富47購01
067102,京元電元富47購03
067103,大立光元富47購06
067104,欣興元富47購01
067105,世芯元富47購14
067106,世芯元富47購15
067107,日月光元富47購02
067108,訊芯元富47購01
067109,訊芯元富47購02
06710P,健策凱基47售04
067110,保瑞元富47購01
067111,保瑞元富47購02
067112,滬深2X國票4B購01
067113,華城統一45購03
067117,台塑國票47購05
06711P,台灣50台新47售01
067123,台塑國票48購02
067124,台塑國票49購02
067126,台化國票47購04
067127,台化國票48購01
067128,長榮鋼國票48購01
067129,旺宏國票47購01
06712P,台灣50永豐4A售01
067130,國泰金國票48購01
067131,聯德國票48購02
067132,新唐國票48購02
067133,矽力國票48購02
067134,捷敏國票48購01
067135,永道國票48購02
067136,臺股指國票48購05
067139,和大元大49購01
06713P,直得永豐48售02
067140,華通元大47購11
067141,台積電元大4B購03
067142,台積電元大4B購04
067143,台積電元大4B購05
067144,智邦元大4A購03
067145,鴻準元大48購01
067146,昆盈元大47購03
067147,金像電元大47購06
067148,金像電元大47購07
067149,微星元大47購05
06714P,台積電永豐51售02
067150,威盛元大47購10
067151,威盛元大47購11
067152,威盛元大47購12
067153,億光元大47購03
067156,聯發科元大47購15
067157,聯發科元大47購16
067158,聯發科元大51購01
067159,亞航元大47購02
06715P,台化群益48售01
067160,大立光元大47購12
067162,大立光元大47購13
067163,大立光元大4A購04
067164,信邦元大47購04
067165,聯詠元大47購05
067166,玉晶光元大47購19
067167,世芯元大47購21
067168,世芯元大47購22
06716P,海悅群益48售01
067170,世芯元大47購23
067171,神達元大51購01
067172,材料元大4B購02
067173,啟�痐舅j4A購02
067174,力智元大47購01
067175,力智元大47購02
067176,力智元大47購03
067177,美利達元大47購01
067178,臺股指元大4C購08
067179,台塑富邦49購01
06717P,金像電群益4B售01
067180,聯電富邦4B購01
067181,聯電富邦4B購02
067183,鴻海富邦4B購01
067184,鴻海富邦4B購02
067185,國泰金富邦49購01
067186,正文富邦49購01
067187,元債2X富邦4B購03
067188,達興統一51購01
067189,達興統一53購03
06718P,瑞昱群益51售01
067190,達興統一55購01
067191,玉晶光第一47購01
067192,元黃金凱基4B購01
067193,美指反凱基48購01
067194,台塑凱基47購04
067195,大成鋼凱基47購01
067196,華通凱基47購05
067197,台積電凱基47購24
067198,台積電凱基47購25
067199,台積電凱基49購12
06719P,南亞科群益47售04
067200,海悅凱基47購02
067201,鴻準凱基47購06
067202,所羅門凱基47購02
067203,威盛凱基47購07
067204,聯發科凱基47購08
067205,全新凱基47購03
067206,長榮凱基47購06
067207,國泰金凱基47購02
067208,大立光凱基47購12
067209,奇鋐凱基48購03
06720P,陽明群益47售05
067210,信邦凱基47購02
067211,華晶科凱基47購03
067212,玉晶光凱基47購05
067213,材料凱基47購09
067214,達興凱基47購01
067215,矽力凱基47購03
067216,力智凱基47購02
067217,天虹凱基47購01
067218,天虹凱基47購02
067219,世紀鋼凱基47購06
06721P,長榮航群益47售09
067220,滬深2X台新47購01
067221,華擎台新47購01
067222,上証2X永豐51購01
067223,元債2X永豐59購01
067224,台積電永豐51購03
067225,億光永豐49購01
067226,長榮永豐49購01
067227,長榮航永豐51購01
067228,智原永豐48購03
067229,景碩永豐51購02
06722P,大立光群益49售03
067230,達興永豐47購01
067231,達興永豐48購01
067232,台灣50元富47購11
067233,SGBR2X元富47購05
067234,道瓊銀元富51購01
067235,中砂元富51購01
067236,鴻海元富47購09
067237,國巨元富47購07
067238,聯發科元富47購14
067239,長榮元富51購03
06723P,嘉澤群益49售01
067240,神基元富47購03
067241,奇鋐元富47購05
067243,玉晶光元富47購01
067244,材料元富47購03
067245,亞翔元富4A購02
067246,愛普元富47購02
067247,臺股指元富47購09
067248,臺股指元富47購10
067249,香港2X國票47購03
06724P,貿聯群益47售12
067250,統一國票48購01
067251,統一國票49購01
067252,台積電國票48購06
067253,台積電國票49購03
067255,陽明國票48購03
06725P,新唐群益47售02
067261,全漢國票47購02
067262,健策國票49購02
067263,大眾控國票47購01
067264,達興國票47購02
067265,中租國票49購01
067266,亞翔國票48購02
067267,來億國票47購01
067268,來億國票48購01
067269,來億國票49購01
06726P,祥碩群益48售02
067270,天虹國票47購01
067271,裕慶國票49購02
067272,臺股指國票49購01
067273,T50反1國泰48購02
067274,長榮國泰48購04
067275,永道國泰48購01
067276,來億國泰48購01
067277,天虹國泰48購01
067278,裕慶國泰48購01
067279,長榮兆豐49購01
06727P,訊芯群益49售01
067280,香港2X群益4A購02
067281,亞力群益48購02
067282,華城群益47購01
067283,上銀群益47購02
067284,中華群益47購01
067285,華通群益47購08
067286,鴻海群益47購19
067287,旺宏群益48購01
067288,致茂群益49購01
067289,金像電群益47購12
06728P,愛普群益47售06
067290,技嘉群益47購02
067291,台光電群益47購01
067292,聯發科群益47購14
067293,長榮群益47購05
067294,陽明群益47購06
067295,信邦群益47購03
067296,智原群益47購07
067297,玉晶光群益47購08
067298,京鼎群益48購01
067299,群創群益48購02
06729P,宇隆元富47售03
067300,世芯群益49購03
067301,達興群益48購01
067302,達興群益48購02
067303,亞翔群益49購03
067304,啟�硌s益47購05
067305,訊芯群益48購02
067306,保瑞群益47購05
067307,愛普群益47購07
067308,力積電群益47購02
067309,天虹群益48購01
06730P,鴻海元富47售08
067310,天虹群益49購01
067311,臺股指群益4A購09
067312,臺股指群益4A購10
067313,台灣50元大47購15
067315,台灣50元大47購16
067316,道瓊銅元大47購01
067318,台塑元大4A購03
067319,台化元大47購04
06731P,台塑國票47售06
067320,和大元大47購02
067321,亞德客元大47購03
067322,華新元大47購03
067323,華通元大47購12
067324,鴻海元大47購16
067325,鴻海元大47購17
067326,鴻海元大4A購03
067327,廣宇元大47購04
067328,台積電元大47購33
067329,台積電元大47購34
06732P,旺宏國票48售01
067330,台積電元大47購35
067331,矽統元大47購03
067332,瑞昱元大47購03
067333,威盛元大47購13
067334,聯發科元大47購17
067335,長榮元大47購08
067336,長榮元大47購09
067337,長榮元大47購10
067338,裕民元大47購01
067339,陽明元大47購17
06733P,材料國票48售02
067340,陽明元大47購18
067341,奇鋐元大47購05
067342,奇鋐元大48購04
067343,奇鋐元大49購05
067345,智原元大47購12
067346,欣興元大4B購05
067347,健鼎元大47購03
067348,緯創元大4B購03
067349,玉晶光元大47購20
06734P,新唐國票48售03
067350,群創元大47購09
067351,世芯元大47購24
067352,世芯元大47購25
067353,世芯元大51購01
067354,永崴控元大47購01
067355,邁達特元大47購01
067356,啟�痐舅j47購02
067357,矽力元大47購03
067358,穎崴元大47購01
067359,穎崴元大47購02
06735P,台塑元大4A售02
067360,晶心科元大47購01
067361,永道元大47購01
067363,天虹元大47購03
067364,裕慶元大47購01
067365,臺股指元大49購22
067367,臺股指元大4C購09
067368,和大國泰48購01
067369,川湖國泰48購05
06736P,金像電元大47售08
067370,鴻海國泰48購04
067371,台積電國泰48購06
067372,技嘉國泰48購01
067373,亞翔國泰48購03
067374,保瑞國泰48購03
067375,世紀鋼國泰48購01
067376,聯電富邦49購01
067377,鴻海富邦49購03
067378,鴻海富邦4B購03
067379,台積電富邦49購05
06737P,台光電元大47售03
067380,台積電富邦49購06
067381,智邦富邦48購03
067382,長榮富邦49購02
067383,奇鋐富邦48購03
067384,嘉澤富邦48購03
067385,臺股指富邦48購10
067386,聚陽第一47購01
067387,台灣50元富47購13
067388,滬深2X元富47購07
067389,台塑元富51購01
06738P,辛耘元大47售05
067390,科妍元富51購02
067391,鴻海元富47購11
067392,國巨元富51購02
067393,飛宏元富47購01
067394,裕民元富47購01
067395,慧洋元富47購01
067396,國泰金元富47購03
067397,奇鋐元富47購06
067398,奇鋐元富4A購08
067399,世芯元富51購04
06739P,啟�痐舅j47售01
067400,緯穎元富47購03
067401,惠特元富47購01
067402,惠特元富48購01
067403,惠特元富4A購01
067404,惠特元富51購01
067405,台塑統一51購05
067406,台塑統一51購06
067407,台化統一4C購01
067408,台化統一51購03
067409,鴻海統一51購05
06740P,台塑中信47售03
067410,台積電統一51購07
067411,奇鋐統一51購02
067412,達興統一51購02
067413,台塑化統一51購01
067414,永道統一51購03
067417,台灣50永豐4B購01
067418,滬深2X永豐47購07
067419,台塑永豐49購01
06741P,S&P正2凱基48售02
067420,鴻海永豐47購14
067421,鴻海永豐47購15
067422,潤泰全永豐51購01
067423,奇鋐永豐51購01
067426,玉晶光永豐4B購01
067427,嘉澤永豐4B購01
067429,神達永豐51購01
06742P,台塑凱基49售05
067430,材料永豐49購02
067431,達興永豐47購02
067433,永道永豐4A購01
067434,來億永豐48購01
067435,鴻海台新47購02
067436,台積電台新49購02
067437,瑞昱台新47購01
067438,大立光台新47購01
067439,穎崴台新47購01
06743P,台化凱基48售01
067440,南亞國票48購02
067441,技嘉國票47購02
067442,億光國票47購01
067443,飛宏國票47購01
067444,飛宏國票48購01
067445,保瑞國票47購02
067446,惠特國票49購01
067447,力智國票47購01
067448,力智國票48購01
067449,力積電國票47購01
06744P,金像電凱基47售07
067450,永道國票48購03
067451,鈺齊國票47購02
067452,鈺齊國票48購01
067453,電子類國票47購01
067454,電子類國票47購02
067455,台灣50凱基49購07
067456,台灣50凱基4B購02
067457,台塑凱基4B購01
067458,台化凱基48購02
067459,鴻海凱基47購21
06745P,盟立凱基47售04
067460,台積電凱基48購11
067462,金像電凱基47購08
067463,聯發科凱基47購09
067464,裕民凱基47購01
067465,智原凱基47購05
067466,欣興凱基47購03
067467,群創凱基47購03
067468,健策凱基48購03
067469,世芯凱基47購13
06746P,啟�硈肭�47售02
067470,永崴控凱基47購01
067471,達興凱基47購02
067472,中租凱基47購02
067473,台塑化凱基47購02
067474,穎崴凱基47購04
067475,愛普凱基47購07
06747P,迅得凱基49售02
067481,晶心科凱基47購02
067482,力智凱基49購01
067487,力積電凱基47購02
067488,來億凱基48購01
067489,臺股指凱基4A購13
06748P,台光電永豐49售02
067490,臺股指凱基4B購13
067491,滬深2X元大4C購01
067492,滬深2X元大51購01
067493,元油反元大48購01
067494,元油反元大4A購01
067495,SGBR2X元大47購06
067496,SGBR2X元大49購02
067497,台塑元大47購06
067498,台塑元大4A購04
067499,台化元大48購01
06749P,世芯永豐47售12
067500,和大元大47購03
067501,亞德客元大47購04
067502,華通元大47購13
067503,鴻海元大47購18
067504,鴻海元大4A購04
067505,台積電元大47購37
067506,台積電元大47購38
067507,矽統元大47購04
067508,威盛元大49購07
06750P,台灣50元富47售12
067510,元債2X元富45購01
067511,長榮元大47購11
067512,長榮元大47購12
067513,長榮元大48購03
067514,大立光元大4A購05
067515,奇鋐元大48購05
067516,奇鋐元大49購06
067517,奇鋐元大4B購01
067518,智原元大47購13
067519,智原元大47購14
06751P,鴻海元富47售10
067520,欣興元大47購01
067521,欣興元大4B購06
067522,景碩元大47購05
067523,新唐元大47購01
067524,臻鼎元大4A購01
067525,中磊元大47購05
067526,啟�痐舅j47購03
067527,矽力元大47購04
067528,保瑞元大49購01
067529,惠特元大47購01
06752P,國巨元富47售08
067530,台虹元大47購01
067531,泰金寶元大47購08
067532,台塑群益49購02
067533,中興電群益48購03
067534,華通群益47購09
067535,鴻海群益48購07
067536,台積電群益47購38
067537,台積電群益47購39
067538,智邦群益47購04
067539,鴻準群益48購02
06753P,道瓊指國票4A售01
067540,威盛群益47購10
067541,漢唐群益47購02
067542,京元電群益48購03
067543,全新群益47購05
067544,國泰金群益47購03
067545,大立光群益48購02
067546,奇鋐群益47購03
067547,群創群益49購02
067548,材料群益47購09
067549,同欣電群益49購01
06754P,亞翔國票47售02
067550,惠特群益47購01
067551,惠特群益48購01
067552,泰金寶群益49購01
067553,臺股指群益47購01
067554,臺股指群益47購02
067555,臺股指群益47購03
067556,臺股指群益47購04
067557,臺股指群益47購05
067558,臺股指群益47購06
067559,臺股指群益47購07
06755P,中興電群益49售01
067560,臺股指群益47購08
067561,臺股指群益47購09
067562,電子類群益47購01
067563,大成鋼兆豐4A購01
067564,祥碩兆豐48購01
067565,台泥富邦49購01
067566,華新富邦49購01
067567,台玻富邦49購01
067568,中鴻富邦49購01
067569,台達電富邦49購01
06756P,所羅門群益47售04
067570,廣宇富邦49購01
067571,華泰富邦49購01
067572,友達富邦49購01
067573,全新富邦48購01
067574,精成科富邦4A購01
067575,矽力富邦48購02
067576,台塑化富邦49購01
067577,力智富邦49購01
067578,至上富邦49購01
067579,勤誠富邦49購01
06757P,臺股指群益4A售11
067580,百和富邦49購01
067581,臺股指富邦49購08
067582,鴻海國泰48購05
067583,金像電國泰48購03
067584,奇鋐國泰48購03
067585,景碩國泰48購03
067586,南亞科國票48購01
067587,大量國票48購01
067588,台灣50元富47購15
067589,元債2X元富61購03
06758P,臺股指群益4A售12
067590,台塑元富47購09
067591,台塑元富47購10
067592,台塑元富47購11
067593,台塑元富48購02
067594,台塑元富49購03
067595,台塑元富51購02
067596,南亞元富47購01
067597,南亞元富47購02
067598,台化元富47購01
067599,華新元富47購01
06759P,台灣50元大48售10
067600,華新元富47購02
067601,中鋼元富47購01
067602,中鋼元富47購02
067603,大成鋼元富47購01
067604,大同元富47購01
067605,長榮元富48購03
067606,欣興元富47購02
067607,玉晶光元富47購02
067608,保瑞元富47購03
067609,台塑化元富4A購01
06760P,台灣50元大49售07
067610,台塑化元富51購01
067612,台塑中信4A購01
067613,台塑化中信47購01
067614,長榮台新47購01
067615,台塑統一51購07
067616,台塑統一61購01
067617,南亞統一51購03
067618,南亞統一51購04
067619,南亞統一51購05
